sample,true_class,true_m1,true_m2,true_mc,true_q,true_chi_eff,recovered_m1,recovered_m2,recovered_mc,recovered_chi_eff,route,confidence,bucket,waveform_n_samples,waveform_duration_s,waveform_peak_strain,waveform_rms_strain
817,BBH,9.520511260901724,7.360506357692881,7.275469983867095,0.7731209129409442,-0.08370130440474008,9.274380377128637,7.298739366864522,7.152186030632767,-0.094883030874563,BBH,1.0,match,131072,32.0,1.8431421242009386e-19,1.1638393557225406e-20
818,BNS,1.123886203033827,1.0205776485653135,0.9321317252925533,0.9080791683449431,-0.012309363589411452,1.1586465174296996,1.0221351890770303,0.9470068955297104,-0.010494162840276685,BNS,1.0,match,1048576,256.0,1.480686092829804e-20,5.93283815198751e-22
819,BNS,1.197396410633616,1.016837237850917,0.9599507389888081,0.8492068531530389,0.006722999194328669,1.2234298966027488,1.0147138571575263,0.9691165553941512,0.017140492615116354,BNS,1.0,match,1048576,256.0,1.4683825604489472e-20,6.078282566882528e-22
820,BNS,1.9796624516555634,1.216722289310129,1.3431909475093218,0.6146109849649376,-0.010793110854138045,1.9797039131549132,1.2196722126360944,1.344909194636396,-0.033663374983044184,BNS,1.0,match,524288,128.0,2.4471916506414005e-20,1.1300001282359329e-21
821,BNS,1.5840219508261872,1.2374850146481886,1.2169828585042368,0.781229713390491,-0.03988484736247228,1.580031469024387,1.2119800648168424,1.2025780878213663,-0.0315946910598591,BNS,1.0,match,1048576,256.0,1.8879525464222893e-20,7.376483563439925e-22
822,BBH,47.63226702657951,23.20463529638022,28.578122082024098,0.4871621013425981,0.3102280447952321,46.82232830710322,23.247455088414704,28.378595575750612,0.28699961986990935,BBH,1.0,match,65536,16.0,7.247126773081339e-19,4.826826467762514e-20
823,BBH,15.248369127898728,15.18140310989594,13.24528919324095,0.995608316047369,0.05569477199483485,15.39055258323652,14.927478530341356,13.194842240524718,0.0445135830032658,BBH,1.0,match,65536,16.0,3.617100767217841e-19,2.648244703349192e-20
824,BBH,39.05374156029193,30.393391249411216,29.945682880808178,0.7782453110795877,-0.4288289969924804,39.58881606394299,31.69311871423041,30.798289645639215,-0.4554305272642845,BBH,1.0,match,65536,16.0,8.038011250143237e-19,4.445302367658611e-20
825,BBH,39.60654024670772,28.399230379310875,29.116216062150325,0.7170338586105498,-0.23450123887619923,40.71865708549847,27.591210592756354,29.069785862623508,-0.23315681029434143,BBH,1.0,match,65536,16.0,7.748981540485257e-19,4.503207060933964e-20
826,BBH,30.73560471350675,6.603373732973318,11.749302830832715,0.21484443838098516,-0.4310466574414042,30.861762747696833,6.418287619034775,11.582668953410957,-0.4154952876475675,BBH,1.0,match,65536,16.0,2.3582424191947746e-19,2.1269894082040174e-20
827,BNS,1.9579198327687353,1.5598011154738125,1.5193792895700593,0.7966624012731233,0.011359270360642632,1.9364702873365411,1.553795052315798,1.5082420827263008,0.002927579149526054,BNS,1.0,match,524288,128.0,2.750283270245436e-20,1.2514356268161126e-21
828,BBH,34.33347712229173,16.70862254015115,20.587772280879687,0.48665687080388154,-0.2922343563422045,35.67625017269433,16.96237096753693,21.12800805194205,-0.2763060850341822,BBH,1.0,match,65536,16.0,5.243086271153052e-19,3.3928412343574304e-20
829,BNS,1.4588441864590749,1.3905952553309446,1.2398635855534998,0.9532171209498495,-0.012417948511180001,1.452856151240971,1.3894455867954107,1.2368141920118838,-0.009785791564366514,BNS,1.0,match,1048576,256.0,2.1429250958107906e-20,7.494928473949457e-22
830,BNS,1.1359693900603718,1.0316443572612026,0.9421967509668764,0.9081621091976565,-0.005284026825792853,1.1463198986908651,1.0617227056149923,0.9602596319270256,0.011451560077647471,BNS,1.0,match,1048576,256.0,1.2189729674499932e-20,5.985762053602344e-22
831,BBH,43.33980242387652,32.75695498568215,32.73716296949605,0.7558168970247975,0.03524854285969466,44.57505555816325,31.991336578581116,32.78437662550056,0.03537184622219732,BBH,1.0,match,65536,16.0,8.689198570758806e-19,5.1706094374203644e-20
832,BNS,1.5785522493158854,1.4678855437700045,1.3249888694566503,0.9298935429005648,0.0298015222130954,1.6293699838288052,1.4514607634493937,1.3383245327781046,0.013439464491037037,BNS,1.0,match,1048576,256.0,2.3798352814550307e-20,7.917241848749033e-22
833,BBH,25.2182778298927,16.5390299692643,17.700632173501678,0.6558350288955743,0.5615788557108932,24.883900590607322,16.13778191989107,17.364196273417257,0.5572517164310862,BBH,1.0,match,65536,16.0,4.6719574729498465e-19,3.488904415996214e-20
834,BNS,1.503750567133097,1.2747135505628255,1.2044591785107528,0.8476894894829992,0.01960080540241129,1.4723455781703867,1.2766535238309364,1.1929294583167245,0.011026592498348302,BNS,1.0,match,1048576,256.0,1.8735462804124553e-20,7.32127873677561e-22
835,BNS,1.9223331583153058,1.2998442038513456,1.3708883540563879,0.6761805040030121,-0.01695170191853345,1.9495165149179672,1.2581157420848441,1.3569117230606498,-0.03897165976731301,BNS,1.0,match,524288,128.0,2.2966950179798087e-20,1.1494878230329835e-21
836,BBH,19.62185050450453,7.382736486527766,10.239691914141291,0.3762507763899706,0.1963130343998354,19.681454419694628,7.285051235152762,10.179558552944432,0.2212073536003211,BBH,1.0,match,131072,32.0,2.494027293807523e-19,1.5185482479122716e-20
837,BNS,1.9559842693402016,1.1249189510502726,1.2816113454358409,0.5751165634014703,0.03185133100029913,1.9324974976092288,1.1421828279090749,1.2845551252339311,0.043345398825417866,BNS,1.0,match,1048576,256.0,2.053918057202646e-20,7.690765637184634e-22
838,BBH,23.104788076576643,14.844819283007643,16.04444449827138,0.6424996946004081,-0.6518378100518487,23.88125086832055,14.868116765600869,16.313039826839248,-0.6619564302959702,BBH,1.0,match,65536,16.0,4.1837220244319744e-19,2.800979181246894e-20
839,BBH,32.06460541907242,27.06484459872548,25.627019227637376,0.8440722798549386,-0.23479742649690621,31.23545637229147,27.133719999585033,25.331307320583868,-0.23538214910091806,BBH,1.0,match,65536,16.0,6.817813787418647e-19,4.13655008566278e-20
840,BNS,1.5237821909035945,1.0710386465113668,1.1087033144210499,0.7028817195167814,-0.006946895350950634,1.5321289802534874,1.0924033952030503,1.123043644053724,0.01357985904811318,BNS,1.0,match,1048576,256.0,1.698160295156265e-20,6.835509322374003e-22
841,BNS,1.3029963006172174,1.067284596565674,1.0255907407240161,0.8191002507529079,-0.022349361649514773,1.3710414432266387,1.0550248241635545,1.0452193106234888,-0.00548564328235422,BNS,1.0,match,1048576,256.0,1.583203731087089e-20,6.414727180529489e-22
842,BBH,43.09229058140293,26.676104728477043,29.348198597146858,0.619045874994389,-0.0830894073225147,43.47035490418583,27.175450806861203,29.758065089101343,-0.10884476718025261,BBH,1.0,match,65536,16.0,7.792231113715707e-19,4.6094322797176196e-20
843,BNS,1.1969546696654914,1.1549552429079173,1.0235323610791944,0.9649114307985351,0.00684718208753056,1.1981225887293045,1.1822405238004023,1.03608554908984,-0.0102745522283528,BNS,1.0,match,1048576,256.0,1.6114588269782e-20,6.40746075034202e-22
844,BBH,25.17362913913508,23.31849371562699,21.088881888734655,0.9263063973313214,-0.1696240836959829,25.10560343249692,23.726912918826525,21.24541993012304,-0.16684599220726823,BBH,1.0,match,65536,16.0,5.598881507858447e-19,3.6597600120989166e-20
845,BNS,1.5624296180338006,1.030702498498948,1.100006740242283,0.6596793139367192,-0.005698813656993204,1.5297378963144523,0.9959706518152024,1.069649502070648,-3.1719750694599486e-05,BNS,1.0,match,1048576,256.0,1.6560317843466443e-20,6.78972938805023e-22
846,BNS,1.2394278377525314,1.1699607954060804,1.0482241514285349,0.9439523300748058,0.007988348055796927,1.2488411155773613,1.1989561677538279,1.0652001211022237,-0.00014926044026592278,BNS,1.0,match,1048576,256.0,1.7656316711675075e-20,6.533921839951493e-22
847,BNS,1.0858707979903612,1.013589069319442,0.9131929036506637,0.933434319437734,0.0018836371402584015,1.093359333900939,1.025394394065782,0.9216716252492076,-0.0017342308806893097,BNS,1.0,match,1048576,256.0,1.2451286218441463e-20,5.834590957489672e-22
848,BBH,21.577277190146113,9.42764612788839,12.211072667547521,0.43692473544316324,0.19328277842661268,21.661172180028913,9.211828407893371,12.080945029577272,0.18605146706159031,BBH,1.0,match,131072,32.0,3.1137047410034375e-19,1.7540588576118833e-20
849,BNS,1.907849501962525,1.583819565112721,1.5119703506320996,0.8301595925063858,0.004856473876986392,1.9056932906198252,1.6001777060073226,1.5190551657663736,-0.0066588750549673075,BNS,1.0,match,524288,128.0,2.929536025838396e-20,1.2464739711478149e-21
850,BNS,1.7870701269273583,1.099494907113291,1.2131782649531462,0.6152500064469958,-0.010838089087290254,1.7719400925242375,1.091767585042991,1.2038206853297653,0.014318441060491337,BNS,1.0,match,1048576,256.0,2.082036521420703e-20,7.352607055380376e-22
851,BNS,1.1725119376982764,1.1499762738095352,1.0108646005897193,0.9807800132653827,0.02171934738880629,1.1922731538264548,1.129045811193029,1.0099629297310335,0.029454507938067222,BNS,1.0,match,1048576,256.0,1.4333219596223647e-20,6.343362019278198e-22
852,BBH,37.8818844530704,16.48463667429987,21.391451982084842,0.43515883415783346,0.4872434041644766,37.545156531147796,16.686195784243548,21.443549057332227,0.5009566335384893,BBH,1.0,match,65536,16.0,5.484750101699182e-19,3.978352447336998e-20
853,BBH,21.252798968796064,15.693837307633121,15.862520164411205,0.7384362563573503,0.17091244386143747,21.311132431056137,15.301102548950556,15.6773373601531,0.1660959291276975,BBH,1.0,match,65536,16.0,4.1619262316108385e-19,3.065874952670971e-20
854,BNS,1.2850529729614175,1.2502556705551282,1.103432447835912,0.9729215035189572,-0.03175230928442083,1.289348989544441,1.2160683571510003,1.0899863702922363,-0.014900251364650244,BNS,1.0,match,1048576,256.0,1.8085928419017157e-20,6.811616252197301e-22
855,BBH,10.853739091980373,5.2157345119227285,6.464524454566015,0.4805472535982128,-0.13475150510008788,11.154614360448209,5.262091272160946,6.578252812513609,-0.1373859549639622,BBH,1.0,match,131072,32.0,1.645255118244505e-19,1.0460731172521012e-20
856,BNS,1.2761298676526636,1.1811141654958535,1.0686177732996232,0.9255438615102837,0.011895177286633644,1.2813421161083725,1.1953568910077623,1.0772660377720622,0.012401155333380771,BNS,1.0,match,1048576,256.0,1.5550875016098137e-20,6.638096756931101e-22
857,BNS,1.1694406005450486,1.1327619109302203,1.0019392230946222,0.9686356967615685,0.04195474313790676,1.1931957347577182,1.1108077962358118,1.0021061762217445,0.046809300916145644,BNS,1.0,match,1048576,256.0,1.6242299869066758e-20,6.298655238007601e-22
858,BNS,1.145893219779118,1.0115575953755105,0.9368987905992584,0.882767763972369,0.020805541997994784,1.1628282818054902,1.02243244298452,0.9488323263709543,0.01673447184701111,BNS,1.0,match,1048576,256.0,1.473836103121392e-20,5.959428774481893e-22
859,BBH,7.821706433142913,5.33595600054491,5.603669370016881,0.6821984494246506,0.30755809479819546,7.827937481098,5.303927981919561,5.588325512002216,0.2961738449734595,BBH,1.0,match,262144,64.0,1.4572502764275838e-19,6.801709610186585e-21
860,BNS,1.2160905383371934,1.1595437365505883,1.0337033168534626,0.95350115801088,0.037632535382390545,1.2140208745693168,1.1392447451101608,1.0236976893335903,0.04369500517426751,BNS,1.0,match,1048576,256.0,1.72063845365317e-20,6.461671874218272e-22
861,BNS,1.3213054528851047,1.1655893755014632,1.0799354575399827,0.8821498261105096,-0.020557629059565298,1.2879378785261277,1.1781646516692694,1.0721568311480068,-0.022050932951798923,BNS,1.0,match,1048576,256.0,1.617456341863977e-20,6.692920750106152e-22
862,BBH,38.17690340413292,8.157046891782906,14.548570707741247,0.2136644453698633,0.16979289668825764,39.070622493544356,8.428939032090666,14.970490355348735,0.17713764485775463,BBH,1.0,match,65536,16.0,3.044591318520025e-19,2.6783248365171445e-20
863,BBH,9.343562868754015,5.458772415907084,6.173030927663228,0.5842281464345755,-0.43339080891753395,8.905967745822696,5.336322214380256,5.962630991901466,-0.43658691226971147,BBH,1.0,match,262144,64.0,1.604534954867685e-19,7.079169121150129e-21
864,BBH,31.972008547496635,30.05538937643703,26.98352324388514,0.9400532134785234,0.38888099675872023,31.354429353011948,29.99454911851017,26.6958206713293,0.3856424087103258,BBH,1.0,match,65536,16.0,7.418543850338663e-19,4.787483826212255e-20
865,BNS,1.089518926338303,1.0320256252372133,0.92304893315319,0.9472305623048557,0.006066006553657385,1.0911047771355875,1.0564455272167803,0.9346294694204857,0.013806987329182164,BNS,1.0,match,1048576,256.0,1.439171713365106e-20,5.886526692852375e-22
866,BBH,34.42495360346116,23.89841588782269,24.887253163828785,0.6942178096478215,-0.14122115066455457,34.849034563628706,24.788628138133127,25.513017288929415,-0.13002598914723787,BBH,1.0,match,65536,16.0,6.499424583891634e-19,4.099529235927002e-20
867,BNS,1.6031790299115898,1.5765301014564368,1.3839904575152842,0.9833774469613524,0.0134016843401375,1.6446974273692372,1.5842651424446814,1.405192185060211,0.0034588915110924205,BNS,1.0,match,524288,128.0,2.2424457992155917e-20,1.1601193783430561e-21
868,BNS,1.0384169357690447,1.0348140317438383,0.9024245580968469,0.9965303878422033,-0.00210421047641519,1.0460725934643176,1.005985159398919,0.8930054777042318,0.009796137712689407,BNS,1.0,match,1048576,256.0,1.351141639047364e-20,5.777976339624713e-22
869,BBH,12.980014848352928,11.495500309572524,10.630054024917126,0.8856307518809365,-0.1537450380191515,12.929856690786199,11.584849148757229,10.651361371700224,-0.159737033121054,BBH,1.0,match,131072,32.0,2.8754629325412403e-19,1.556058772458695e-20
870,BNS,1.9083371498543,1.4567974266079968,1.4488788567735278,0.7633857710725918,0.025782939441319156,1.9145919450497901,1.4393500530270664,1.4422298627073527,0.01856433903598245,BNS,1.0,match,524288,128.0,2.4241258683627995e-20,1.2039725394316984e-21
871,BNS,1.019549971642973,1.0031422462813289,0.8803931641915542,0.9839068943965507,-0.0019395622593244058,1.0046550345718377,0.9975260977138533,0.8714933270446149,0.005913362401470923,BNS,1.0,match,1048576,256.0,1.3635221272428427e-20,5.661877239173066e-22
872,BBH,34.7791703567886,5.716203212236144,11.417605798371111,0.16435708941862065,0.05460420960542946,34.66104844423189,5.609080600447516,11.278294256375656,0.04200675398143463,BBH,1.0,match,131072,32.0,2.1688113509610567e-19,1.526977339744671e-20
873,BBH,48.40041698568984,41.81551250215081,39.14310481464766,0.8639494266033714,0.16633904806940836,49.74374274792951,42.37833878312961,39.9444719061081,0.15211604950891539,BBH,1.0,match,65536,16.0,1.0724116659579553e-18,6.106663574477367e-20
874,BNS,1.5124803622670275,1.4460565553294258,1.2873884702364717,0.9560828632260452,0.0021028166235580077,1.5077374721791872,1.4846965919755184,1.3024862467120155,0.00882115350809695,BNS,1.0,match,1048576,256.0,1.949294971767755e-20,7.730436205151411e-22
875,BBH,12.509200377879127,6.421704190132044,7.717802027831112,0.5133584878445134,-0.13298605812795083,12.46000710421071,6.428429810873083,7.7078759015145355,-0.13730514985750547,BBH,1.0,match,131072,32.0,1.851968956277346e-19,1.2034569700631536e-20
876,BBH,22.607566290471745,5.801891413730999,9.549957896551263,0.2566349397889981,-0.06101298691764252,22.56015488356473,5.555469134941025,9.312111001860105,-0.06596405119870924,BBH,1.0,match,131072,32.0,2.0304020204800027e-19,1.3732089129497774e-20
877,BNS,1.9465464445440088,1.36304968434101,1.4135490211571176,0.7002400010344029,0.0283377137632637,1.9726879752429154,1.3476819765612835,1.4143281830257366,0.019558445600904487,BNS,1.0,match,524288,128.0,2.4915133120387077e-20,1.1795659138151461e-21
878,BNS,1.00717110505227,1.0063407630963348,0.8764318560817858,0.9991755701173614,-0.001511800336666716,1.0343509880507706,1.0193801380853265,0.8939098927608342,0.011553292259157058,BNS,1.0,match,1048576,256.0,1.309020239033482e-20,5.640979521522556e-22
879,BNS,1.3215591093867818,1.2746888867952282,1.129861578198144,0.964534145874639,0.040351969646159884,1.293422137339866,1.2269600545749213,1.0966022880811461,0.02402539813994344,BNS,1.0,match,1048576,256.0,1.885317798201813e-20,6.950645559043047e-22
880,BBH,6.64857238115952,6.044997835198784,5.517698584266051,0.9092174212209643,0.703600005402052,6.627080769343933,6.129184208611893,5.547409887018143,0.692718345577009,BBH,1.0,match,262144,64.0,1.5089042485543746e-19,6.823371036739702e-21
881,BBH,5.392161379703016,5.384782381844562,4.690935911597593,0.9986315324526023,-0.054897659011791125,5.433353506055636,5.240216662112949,4.645028485061428,-0.03694482809805539,BBH,1.0,match,262144,64.0,1.2824389348434802e-19,5.827780771610096e-21
882,BBH,29.950686499579845,14.416183775846953,17.854286359820165,0.48133066252251633,-0.12391685949927475,29.06334945454123,14.153491341279231,17.43391584135187,-0.08448478214861714,BBH,1.0,match,65536,16.0,4.457336732933686e-19,3.161399838961647e-20
883,BBH,41.95363136858425,34.976260594793736,33.32013373633852,0.8336885140527952,0.383605757717604,42.633099594996445,34.338529777926794,33.26986412766986,0.38292272020442303,BBH,1.0,match,65536,16.0,9.024019011037054e-19,5.628432436425829e-20
884,BNS,1.9845247806753183,1.5046861247576118,1.501467794366334,0.7582097938054363,0.02133515068215683,1.9343659041663466,1.5111356153299023,1.4861229904966489,0.024714312254417666,BNS,1.0,match,524288,128.0,2.7771744605424057e-20,1.2393617040941152e-21
885,BBH,45.345305296413855,35.99941642380225,35.126170006914826,0.7938951163407267,0.334955148886787,45.04524053637089,35.879467586750664,34.95269858418634,0.3401487215844407,BBH,1.0,match,65536,16.0,9.510737875961576e-19,5.812807565716503e-20
886,BBH,37.67938355407804,32.599569109239255,30.494697743345853,0.8651831859842357,0.025017696890800797,38.49238024459667,32.672191209331245,30.85169646727034,0.024523447808709815,BBH,1.0,match,65536,16.0,8.337596057876159e-19,4.923959667621668e-20
887,BBH,47.64642446594023,43.46263155903539,39.60732306739843,0.9121908316563061,-0.11920270815126928,47.542096988139114,44.40936692186882,39.99631866762699,-0.09748626240531467,BBH,1.0,match,65536,16.0,1.0623538111095034e-18,5.74238393940314e-20
888,BNS,1.0025786104865864,1.0012813670740741,0.8722304967896168,0.9987060930694674,0.026104890539123057,0.9947391430398079,0.9714936321894968,0.8557807504444124,0.04426211284063159,BNS,1.0,match,1048576,256.0,1.1967545220210135e-20,5.620127457578778e-22
889,BNS,1.7047774013150963,1.4892826912003814,1.3864949003067093,0.8735936375338632,-0.033475670549451435,1.699518271203708,1.520535835008782,1.3990101482087591,-0.04088944043219498,BNS,1.0,match,524288,128.0,2.5852590143254378e-20,1.1609192038478712e-21
890,BNS,1.0406083473881615,1.0087005748876186,0.8918837639981648,0.9693373855969647,0.027733367082651634,1.0446480744901205,1.0162941650406085,0.8969753331067098,0.015104376301048805,BNS,1.0,match,1048576,256.0,1.3601925847235043e-20,5.724017238032119e-22
891,BBH,49.61688335577907,34.18255905430547,35.728287993579094,0.6889299920190189,0.18082291700199266,47.2612959645589,33.790184183519614,34.69169513177095,0.1796274728478694,BBH,1.0,match,65536,16.0,9.607740753973897e-19,5.690773663827915e-20
892,BBH,49.636823414809655,12.761117867587759,20.98850804001933,0.25708973680576724,0.5218957224693089,50.5921890249244,12.707455388528665,21.115675764022836,0.5171113247055078,BBH,1.0,match,65536,16.0,4.761586879591238e-19,3.809535906762345e-20
893,BBH,46.016924235565526,44.90557478376475,39.57276857679666,0.9758491148580105,0.5365744497892374,47.405425017520656,44.66258065840196,40.053582602425905,0.5384543330262406,BBH,1.0,match,65536,16.0,1.0835453170008453e-18,6.684461650759045e-20
894,BBH,35.2949012187538,16.331688479635194,20.60018626805862,0.4627209006313189,-0.38072729449289006,34.86438140430095,16.406974180720766,20.533893970379232,-0.4043433033872817,BBH,1.0,match,65536,16.0,5.161602672432809e-19,3.378778297286631e-20
895,BNS,1.5841395804425118,1.185622877121637,1.1905715614744432,0.7484333399399354,0.0022534211451994152,1.5456892565268077,1.192759835387904,1.1800602526148263,0.011867908980841137,BNS,1.0,match,1048576,256.0,1.937869202199769e-20,7.248253681772345e-22
896,BBH,24.234122627280218,14.799298569271057,16.387538925162804,0.6106801882982785,-0.33936785672325365,22.955395538766144,14.911047141467256,16.03189473490945,-0.3237900580352188,BBH,1.0,match,65536,16.0,4.2970688168238847e-19,2.951958677296349e-20
897,BBH,24.169644435816146,9.519649554126092,12.931126240703808,0.3938680016334563,-0.46536272332552114,24.457087358356237,9.846885634034377,13.241991136657134,-0.47526895473652137,BBH,1.0,match,65536,16.0,3.0684331068092587e-19,2.404328795331698e-20
898,BNS,1.8634844432974527,1.0490295395722595,1.2072980236559636,0.5629397891382405,0.006396636578990844,1.875598759668979,1.021706067092916,1.194210010988334,-0.0033595842874584343,BNS,1.0,match,1048576,256.0,1.9893237610425906e-20,7.320923800689484e-22
899,BNS,1.1520359076945708,1.099573686897718,0.9797507270966326,0.9544612972161266,-0.011251534169207532,1.1887282889956259,1.1061457958186238,0.9981256362279923,-0.006217832921904536,BNS,1.0,match,1048576,256.0,1.3528060496881026e-20,6.180649780327699e-22
900,BNS,1.0918671868867795,1.0404680447454338,0.9278292084725434,0.9529254631344869,-0.0016634258791502533,1.1083131590741644,1.0438541176270943,0.9362809222902606,0.010926801831071881,BNS,1.0,match,1048576,256.0,1.3749703146814238e-20,5.9111409061298165e-22
901,BNS,1.5414499605548908,1.3490273240835056,1.2548048660164408,0.875167769700343,0.0032396357410256187,1.5165456048754156,1.3394802031867936,1.2402882773070307,-0.015545154339575554,BNS,1.0,match,1048576,256.0,2.2006775134988577e-20,7.569458237223482e-22
902,BBH,45.90500909417355,9.926558137152853,17.61243069414096,0.21624128462296224,-0.6642246669203427,46.4937901513348,9.815747614111862,17.598457677871675,-0.6585715274816709,BBH,1.0,match,65536,16.0,3.5804951777651014e-19,2.5691751960873033e-20
903,BNS,1.281213393592679,1.1785220272700772,1.069541955389256,0.9198483509178415,-0.014939624693433035,1.2807096156924,1.2041085921571097,1.0809631055128952,0.001609190416043448,BNS,1.0,match,1048576,256.0,1.7492816747642314e-20,6.640797515776453e-22
904,BNS,1.0881681069241584,1.0839909012684863,0.9454850261227994,0.9961612496919438,0.0056075355127557375,1.126838649430377,1.0623769113588333,0.952415620312,0.007232409248946783,BNS,1.0,match,1048576,256.0,1.3965014668627778e-20,6.0037919227939445e-22
905,BNS,1.763324361545346,1.2249181709010033,1.27520616103895,0.694664122843234,-0.011065005007081956,1.762839292892488,1.198392805203839,1.260644575619887,-0.008136817884548782,BNS,1.0,match,1048576,256.0,2.200766149216669e-20,7.663070699410171e-22
906,BBH,15.756788396811027,12.668297770517976,12.284888567420793,0.8039898392671109,-0.22992791658236322,15.992092807243147,12.625933250516153,12.353025540098777,-0.22432796780613062,BBH,1.0,match,65536,16.0,3.2646184120932164e-19,2.4413904638688067e-20
907,BBH,44.4198802707199,19.961859197502996,25.52198691498323,0.44939020717399786,-0.40389216567259617,43.95357946095303,19.34504578941149,24.97235791505095,-0.4046678573324747,BBH,1.0,match,65536,16.0,6.395126779311288e-19,3.847243627867137e-20
908,BBH,40.146503339859,16.929610645971092,22.28876154371195,0.42169577018087945,0.27813530296848715,40.013289328820385,17.0411150655841,22.333846288174527,0.2634692184628437,BBH,1.0,match,65536,16.0,5.684785143481536e-19,3.969381122998712e-20
909,BBH,29.93319936011068,12.938387771035899,16.84170548240153,0.4322420605756477,0.13735931683584204,30.54866666005521,12.461091424067156,16.65772182037433,0.12711645483204928,BBH,1.0,match,65536,16.0,4.176432988597316e-19,3.1353104437558376e-20
910,BBH,16.387885926397416,16.2497590892568,14.206207456368622,0.9915714059909262,-0.004273195395589095,16.46643591400696,16.134688432191325,14.189581910052,-0.011552404531139999,BBH,1.0,match,65536,16.0,3.7613834861001004e-19,2.781293301625336e-20
911,BNS,1.6859876565745173,1.0618200027937932,1.158633042952535,0.6297910893079323,0.01585703555637089,1.7323344866640535,1.0588440371446144,1.1719814153193435,-0.030238374874992494,BNS,1.0,match,1048576,256.0,1.886933945498982e-20,7.084619747510981e-22
912,BNS,1.8762271108395037,1.2355536973216816,1.3197340424512403,0.6585309902961813,-0.021969411811055092,1.8346483965764693,1.2253458890499282,1.299998356214939,-0.019538826591204223,BNS,1.0,match,1048576,256.0,2.4328688954460104e-20,7.877362747521502e-22
913,BNS,1.2149963424200445,1.1511822922478372,1.029489536605785,0.9474779898965772,0.018943251110058245,1.2018162684167712,1.175929031793145,1.0349001461194707,0.010966716368740958,BNS,1.0,match,1048576,256.0,1.422607516382836e-20,6.438775243315048e-22
914,BNS,1.2422284109731603,1.203856668484628,1.06456315901891,0.9691105579701949,0.01780394778724778,1.227181552846666,1.2044979432001466,1.0583947137110297,0.00278775940541151,BNS,1.0,match,1048576,256.0,1.6820451169924552e-20,6.618062055003979e-22
915,BNS,1.1842699986668217,1.1084920389540867,0.9973284018046025,0.9360129364097366,-0.012525746642266338,1.1968761427198895,1.1058429223252437,1.001376511911935,-0.038858601379600365,BNS,1.0,match,1048576,256.0,1.601672561336483e-20,6.271298279021328e-22
916,BBH,34.16987007056401,27.671561579754936,26.739315795911935,0.8098234357523323,0.7369975334145524,34.33856940426045,27.411385668194356,26.67476386296544,0.7310509984938303,BBH,1.0,match,65536,16.0,7.231595984554896e-19,5.016934253914672e-20
917,BNS,1.0598012092725393,1.0215112519193903,0.9057598849795847,0.9638706230771036,-0.024058608737945072,1.0493392279358804,1.034862430981306,0.9071752022852951,-0.031472540654812975,BNS,1.0,match,1048576,256.0,1.2895428288817057e-20,5.794297005137494e-22
918,BNS,1.1496892244781307,1.057398285108742,0.9596823929763455,0.9197253158467397,0.012148191387298501,1.1229597298357359,1.0454796884360789,0.9431448782307726,-0.002682026382738692,BNS,1.0,match,1048576,256.0,1.4093517637790674e-20,6.077852446586102e-22
919,BNS,1.6236297990434236,1.5894333817161879,1.398471927691607,0.9789382916306519,0.0307176463248375,1.6309584537038242,1.586054827939745,1.40012266469594,0.04099072064968329,BNS,1.0,match,524288,128.0,2.7120907342140185e-20,1.1703099612291303e-21
920,BNS,1.9847585300318773,1.1388384860821192,1.298885556818569,0.5737919595003974,0.007953299283355678,1.9720040783174004,1.1756980389000482,1.316810971286534,0.016768250041751948,BNS,1.0,match,1048576,256.0,2.3475301435212068e-20,7.772367876004142e-22
921,BNS,1.9297664996274881,1.3980955108096194,1.426237661917883,0.7244894711766943,0.004350456704595644,1.8930040013351983,1.3709761482342238,1.3988120243273277,0.01361977162015851,BNS,1.0,match,524288,128.0,2.7541963167859976e-20,1.1879731561430874e-21
922,BNS,1.440376801584787,1.0020924701731635,1.042472310679525,0.6957155024092324,0.003005478902640766,1.4567367255583363,0.9610782343200402,1.0256502131046326,-0.010813684253777501,BNS,1.0,match,1048576,256.0,1.5496091904671273e-20,6.499758895856295e-22
923,BNS,1.305662627111043,1.0656324730691114,1.0258076438500432,0.8161621930061435,-0.02774571312084638,1.2751188853462088,1.05095504727986,1.0068300940085317,-0.0440686590865265,BNS,1.0,match,1048576,256.0,1.380180726163549e-20,6.415435420388388e-22
924,BNS,1.9327148731652057,1.3860313305990817,1.4209202166509838,0.7171421661019141,0.004479727629912685,1.9117776083001352,1.3323589482932368,1.3848902025208467,-0.0022047911667630177,BNS,1.0,match,524288,128.0,2.4107316325001723e-20,1.184283342395566e-21
925,BNS,1.8376795120075804,1.5678330898984256,1.476744158027827,0.8531591497070347,-0.018772175434283372,1.8580433839727886,1.5225390397237422,1.4627707473331657,-0.016509202176181896,BNS,1.0,match,524288,128.0,2.890966284618325e-20,1.222389031536092e-21
926,BNS,1.7101524378859927,1.1141702875093051,1.1962142557179642,0.6515034933883369,0.019426743803805734,1.672226682057247,1.1710293670637044,1.214379890053961,0.005678762008294526,BNS,1.0,match,1048576,256.0,2.0447986318022436e-20,7.273608067957151e-22
927,BBH,11.751070869941758,8.543968210853805,8.700901720641538,0.7270799661934259,-0.2615839812368545,11.695856849734609,8.353278142589403,8.580532962379225,-0.2436573778148218,BBH,1.0,match,131072,32.0,2.1534991409394486e-19,1.3195395827312716e-20
